# OBJECT
# objectid = HAT-579-0051858
# hatid = HAT-579-0051858; twomassid = 19394601-2544539; ucac4id = 68106119
# network = HS; stations = HS01,HS03,HS05; ndet = 10564
# ra = 294.941746; decl = -25.748318
# pmra = -9.3; pmra_err = 2.6
# pmdecl = -7.6; pmdecl_err = 2.6
# jmag = 13.098; hmag = 12.779; kmag = 12.661; bmag = None; vmag = None
# sdssg = None; sdssr = None; sdssi = None
#
# METADATA
# datarelease = 0; lcversion = 0
# lastupdated = 1445483599.116; lcserver = 8ad6d6a
# comment = initial HS lightcurve creation
# lcbestaperture = {"ap": ["002"], "ism": ["002"]}
# lcsortcol = rjd
# lcfiltersql = 
# lcnormcols = 
#
# CAMFILTERS
# 4 - r - Sloan r AST0285
# 12 - r - Sloan r SN070 AST0285
# 20 - r - Sloan r SN078 AST0285
#
# PHOTAPERTURES
# 000 - 2.05 px
# 001 - 3.00 px
# 002 - 4.00 px
#
# COLUMNS
# 000 - rjd - time of observation in Reduced Julian date
# 001 - bjd - time of observation in Baryocentric Julian date
# 002 - net - network of telescopes observing this target
# 003 - stf - station ID of the telescope observing this target
# 004 - cfn - camera frame serial number
# 005 - cfs - camera subframe id
# 006 - ccd - camera CCD position number
# 007 - fld - observed field name
# 008 - flt - filter ID from the filters table
# 009 - xcc - x coordinate on CCD chip
# 010 - ycc - y coordinate on CCD chip
# 011 - bgv - sky background measurement around object in ADU
# 012 - bge - error in sky background measurement in ADU
# 013 - fsv - source extraction S parameter (the PSF spatial RMS)
# 014 - fdv - source extraction D parameter (the PSF spatial ellipticity in xy)
# 015 - fkv - source extraction K parameter (the PSF spatial diagonal ellipticity)
# 016 - aim_000 - aperture photometry raw instrumental magnitude in aperture 000
# 017 - aie_000 - aperture photometry raw instrumental mag error in aperture 000
# 018 - aiq_000 - aperture photometry raw instrumental mag quality flag for aperture 000
# 019 - aim_001 - aperture photometry raw instrumental magnitude in aperture 001
# 020 - aie_001 - aperture photometry raw instrumental mag error in aperture 001
# 021 - aiq_001 - aperture photometry raw instrumental mag quality flag for aperture 001
# 022 - aim_002 - aperture photometry raw instrumental magnitude in aperture 002
# 023 - aie_002 - aperture photometry raw instrumental mag error in aperture 002
# 024 - aiq_002 - aperture photometry raw instrumental mag quality flag for aperture 002
# 025 - arm_000 - aperture photometry fit magnitude in aperture 000
# 026 - arm_001 - aperture photometry fit magnitude in aperture 001
# 027 - arm_002 - aperture photometry fit magnitude in aperture 002
# 028 - aep_000 - aperture photometry EPD magnitude in aperture 000
# 029 - aep_001 - aperture photometry EPD magnitude in aperture 001
# 030 - aep_002 - aperture photometry EPD magnitude in aperture 002
# 031 - atf_000 - aperture photometry TFA magnitude in aperture 000
# 032 - atf_001 - aperture photometry TFA magnitude in aperture 001
# 033 - atf_002 - aperture photometry TFA magnitude in aperture 002
#
# LIGHTCURVE
55103.6025013,2455103.6041073,HS,1,6528,nan,4,G1930-2230_579,4,3219.870,1667.406,3636.300,37.030,0.31530,0.21400,-0.00610,15.54571,0.03061,G,15.07129,0.02821,G,14.71232,0.02663,G,14.44747,14.35677,14.15181,14.23910,14.30023,14.27810,14.23984,14.27556,14.27576
55103.6152912,2455103.6168960,HS,1,6532,nan,4,G1930-2230_579,4,3221.865,1565.889,3742.690,32.350,0.32730,0.18780,-0.03310,15.63749,0.02962,G,15.20224,0.02811,G,14.85081,0.02665,G,14.46895,14.34670,14.21539,14.26905,14.29494,14.34728,nan,nan,nan
55103.6185318,2455103.6201363,HS,1,6533,nan,4,G1930-2230_579,4,3227.069,1782.640,3704.540,37.420,0.35100,0.20900,-0.01230,15.97963,0.04469,G,15.52514,0.04225,G,15.10683,0.03801,G,14.50171,14.40475,14.20029,14.29859,14.35564,14.33135,nan,nan,nan
55103.6505036,2455103.6521051,HS,1,6543,nan,4,G1930-2230_579,4,3239.306,1708.595,3956.530,34.860,0.82080,0.40300,-0.03210,15.38403,0.02550,G,15.09989,0.02745,G,14.84575,0.02834,G,14.39389,14.31165,14.15990,14.19756,14.24633,14.23422,14.22721,14.25104,14.24444
55103.6793006,2455103.6808993,HS,1,6552,nan,4,G1930-2230_579,4,3253.011,1523.029,4404.540,33.150,0.28080,0.15470,-0.02100,15.58465,0.02891,G,15.06592,0.02556,G,14.65364,0.02297,G,14.46920,14.38072,14.16515,14.26639,14.33442,14.30491,nan,nan,nan
55267.9022388,2455267.8992838,HS,1,25626,nan,4,G1930-2230_579,4,3303.278,1620.850,1055.350,19.830,0.47280,-0.09540,0.05920,14.78005,0.01168,G,14.34449,0.01034,G,14.09272,0.01008,G,14.43848,14.29756,14.11163,14.23411,14.23564,14.23813,14.24505,14.23829,14.23875
55268.8995716,2455268.8967016,HS,1,25849,nan,4,G1930-2230_579,4,3297.619,1621.032,769.850,17.050,0.55840,-0.10420,0.14130,14.73522,0.01076,G,14.36952,0.00982,G,14.11824,0.00947,G,14.42213,14.28674,14.09843,14.22059,14.22685,14.22237,14.22149,14.22281,14.23329
55268.9031279,2455268.9002582,HS,1,25850,nan,4,G1930-2230_579,4,3453.304,1693.048,936.630,19.660,0.63860,-0.07760,0.07820,14.65058,0.01072,G,14.32841,0.01018,G,14.10041,0.01009,G,14.43707,14.29758,14.10216,14.23229,14.23044,14.20591,14.21971,14.21387,14.20540
55269.8967495,2455269.8939655,HS,1,26079,nan,4,G1930-2230_579,4,3299.891,1613.697,658.020,15.590,0.58350,-0.12250,0.09480,14.72402,0.01041,G,14.33863,0.00930,G,14.11038,0.00902,G,14.46456,14.30782,14.12440,14.26181,14.24494,14.24210,14.25862,14.24348,14.26854
55269.9002499,2455269.8974662,HS,1,26080,nan,4,G1930-2230_579,4,3449.623,1679.533,737.150,16.790,0.59780,-0.08470,0.05190,14.68462,0.01039,G,14.34272,0.00960,G,14.12579,0.00944,G,14.45137,14.31286,14.14137,14.24357,14.24812,14.25024,14.24247,14.24273,14.24866
55269.9036303,2455269.9008469,HS,1,26081,nan,4,G1930-2230_579,4,3458.481,1680.800,964.670,18.400,0.51370,-0.07070,-0.00150,14.73078,0.01101,G,14.34602,0.01000,G,14.10589,0.00976,G,14.44203,14.31031,14.12649,14.23693,14.24740,14.24373,14.23722,14.25580,14.25229
55270.8923527,2455270.8896553,HS,1,26308,nan,4,G1930-2230_579,4,3308.583,1613.737,636.360,15.320,0.51380,-0.07930,-0.13380,14.80608,0.01087,G,14.40729,0.00965,G,14.17402,0.00934,G,14.47418,14.33627,14.17717,14.26473,14.27162,14.28555,14.25147,14.26605,14.26839
55270.8959572,2455270.8932601,HS,1,26309,nan,4,G1930-2230_579,4,3463.997,1684.212,653.470,16.310,0.55560,-0.07650,-0.02470,14.68309,0.01029,G,14.33351,0.00943,G,14.12305,0.00929,G,14.44809,14.31910,14.14357,14.23517,14.24913,14.24215,14.21058,14.23228,14.21974
55270.8993188,2455270.8966220,HS,1,26310,nan,4,G1930-2230_579,4,3445.770,1684.413,716.240,17.480,0.46730,-0.03570,0.13340,14.75267,0.01096,G,14.31673,0.00959,G,14.05047,0.00915,G,14.40220,14.25641,14.06460,14.19338,14.19293,14.18909,14.20902,14.20549,14.19402
55270.9026875,2455270.8999910,HS,1,26311,nan,4,G1930-2230_579,4,3449.573,1687.752,881.860,17.140,0.47510,-0.00830,0.13450,14.74662,0.01085,G,14.29376,0.00937,G,14.03658,0.00897,G,14.41185,14.24843,14.05454,14.21119,14.19324,14.18916,14.22498,14.20564,14.20061
55271.8891843,2455271.8865744,HS,1,26550,nan,4,G1930-2230_579,4,2584.493,2096.227,689.950,16.250,0.89340,-0.33760,0.00850,14.54647,0.00949,G,14.32970,0.00939,G,14.15692,0.00950,G,14.45721,14.34579,14.18532,14.24507,14.26316,14.26316,14.24302,14.25659,14.26050
55271.8922822,2455271.8896726,HS,1,26551,nan,4,G1930-2230_579,4,2593.504,2097.551,682.870,14.280,1.04030,-0.38810,0.03910,14.45281,0.00873,G,14.27690,0.00869,G,14.10934,0.00868,G,14.41718,14.30644,14.14501,14.20900,14.22475,14.22171,14.21960,14.22075,14.23151
55271.8953654,2455271.8927561,HS,1,26552,nan,4,G1930-2230_579,4,2590.180,2098.657,684.020,14.180,0.99210,-0.22010,0.36880,14.49071,0.00891,G,14.27363,0.00866,G,14.09078,0.00855,G,14.43107,14.30066,14.12667,14.23263,14.23191,14.23371,14.23516,14.22676,14.24256
55271.8984520,2455271.8958429,HS,1,26553,nan,4,G1930-2230_579,4,2586.899,2104.664,724.440,16.720,0.96390,-0.12830,0.38220,14.51129,0.00937,G,14.28526,0.00923,G,14.09224,0.00921,G,14.43919,14.30775,14.12753,14.24352,14.24090,14.23454,14.23877,14.23806,14.23885
55271.9015373,2455271.8989285,HS,1,26554,nan,4,G1930-2230_579,4,2583.890,2112.639,818.880,16.870,1.05590,-0.19240,-0.00490,14.43148,0.00896,G,14.25456,0.00909,G,14.09364,0.00926,G,14.42531,14.29549,14.13857,14.21956,14.21579,14.19959,14.22367,14.20599,14.20563
55271.9049150,2455271.9023065,HS,1,26556,nan,4,G1930-2230_579,4,2580.528,2113.093,1068.050,16.600,0.95600,-0.08030,0.46400,14.50507,0.00931,G,14.28461,0.00920,G,14.06538,0.00901,G,14.43565,14.31589,14.10922,14.23997,14.25091,14.22234,14.23791,14.25106,14.21816
55272.6407058,2455272.6381625,HS,3,24240,nan,4,G1930-2230_579,12,3318.425,2718.871,577.280,14.430,1.03870,0.34830,0.32320,14.85719,0.01046,G,14.63017,0.01041,G,14.46433,0.01068,G,14.44229,14.32219,14.19278,14.25156,14.24877,14.25825,14.25051,14.24520,14.25457
55272.6442670,2455272.6417240,HS,3,24241,nan,4,G1930-2230_579,12,3361.634,2716.087,575.070,12.890,1.43230,0.21440,0.03760,14.76159,0.00960,G,14.58505,0.00967,G,14.44564,0.00996,G,14.45702,14.32784,14.19868,14.24973,14.24241,14.20896,14.24838,14.24198,14.22646
55272.6477415,2455272.6451988,HS,3,24242,nan,4,G1930-2230_579,12,3348.327,2081.062,588.500,15.650,1.41510,0.16590,-0.05010,14.72086,0.00988,G,14.54324,0.01019,G,14.44563,0.01102,G,14.43892,14.31373,14.22618,14.23364,14.23431,14.23283,14.24294,14.23993,14.24708
55272.6511279,2455272.6485855,HS,3,24243,nan,4,G1930-2230_579,12,3345.340,2082.431,585.640,14.090,1.47180,-0.00480,0.03780,14.69817,0.00946,G,14.52716,0.00964,G,14.41850,0.01021,G,14.42212,14.30375,14.20437,14.21827,14.22244,14.21491,14.22940,14.21622,14.21724
